New_Combination,Global_Accuracy(%),Global_DataVolume,Global_Latency_Sum(ms),Global_RoundTime_Max(ms),Computation_Time(ms)
C1-C5-C10-C17-C24,35.15999913215637,13990,10652.618408203125,2313.743829727173,15021.793127059937
C3-C4-C5-C7-C25,30.239999294281006,13995,11202.706575393677,2392.116069793701,15467.929601669312
C2-C6-C8-C23-C25,32.73000121116638,13987,11106.614112854004,2417.100429534912,15384.836673736572
C5-C8-C9-C10-C25,31.720000505447388,13991,10968.767642974854,2407.1266651153564,15492.973327636719
C1-C2-C5-C7-C18,29.350000619888306,13990,10727.466344833374,2371.0107803344727,15326.196908950806
C3-C4-C6-C10-C15,43.61000061035156,13986,10472.811937332153,2311.7361068725586,15166.489601135254
C1-C6-C10-C19-C22,46.720001101493835,13986,10152.167558670044,2325.2358436584473,14190.252542495728
C4-C7-C10-C22-C25,29.440000653266907,13985,10787.40930557251,2329.064130783081,15275.695323944092
C2-C4-C7-C15-C19,40.36000072956085,13990,10596.011638641357,2349.4036197662354,14770.48373222351
C1-C6-C9-C10-C18,26.28999948501587,13986,11070.607423782349,2321.6331005096436,15494.770288467407
C2-C5-C8-C23-C25,35.31000018119812,13991,11011.618852615356,2305.7780265808105,15341.694831848145
C3-C5-C7-C18-C23,41.929998993873596,13995,11141.959190368652,2587.632894515991,15685.773611068726
C1-C3-C9-C21-C23,39.43000137805939,14000,10467.287302017212,2253.6635398864746,14891.093730926514
C3-C7-C10-C18-C24,38.78999948501587,13985,10903.076887130737,2353.6593914031982,15248.785972595215
C1-C5-C6-C20-C25,33.95000100135803,13990,11081.907033920288,2327.380418777466,15527.84514427185
C6-C7-C10-C16-C18,24.789999425411224,13982,10705.661058425903,2371.734619140625,15105.274677276611
C1-C2-C6-C10-C24,37.49000132083893,13981,10857.419967651367,2306.5662384033203,14847.71180152893
C3-C6-C8-C9-C23,22.31000065803528,13992,10828.905582427979,2346.1084365844727,15198.004961013794
C1-C4-C5-C9-C20,29.46000099182129,13989,10602.401733398438,2298.175811767578,15213.089227676392
C1-C5-C7-C20-C24,33.50000083446503,13989,10334.293842315674,2159.630298614502,14930.971145629883
C1-C5-C9-C15-C18,10.270000249147415,13995,11098.68597984314,2371.117353439331,15198.358535766602
C1-C3-C6-C15-C20,39.14999961853027,13990,11041.451454162598,2404.772996902466,15355.905294418335
C4-C6-C10-C15-C18,21.940000355243683,13981,10691.813230514526,2348.1671810150146,15249.391555786133
C2-C3-C5-C18-C20,11.990000307559967,13984,10429.046869277954,2245.5294132232666,15014.149904251099
C1-C4-C8-C15-C20,30.309998989105225,13985,10982.174396514893,2357.487916946411,14999.286651611328
C1-C6-C7-C10-C15,40.04000127315521,13991,25432.732582092285,15868.15857887268,30028.38706970215
C6-C7-C8-C19-C23,41.62000119686127,13992,11526.073694229126,2451.4319896698,15959.043264389038
C2-C3-C9-C17-C20,44.040000438690186,13989,10366.833448410034,2298.438787460327,14589.694261550903
C3-C5-C7-C19-C20,34.790000319480896,13994,11207.02576637268,2360.610246658325,15808.311223983765
C4-C6-C7-C9-C15,46.68999910354614,13991,10956.297636032104,2408.2627296447754,15692.626237869263
C1-C2-C4-C9-C19,46.549999713897705,13990,11253.919124603271,2482.3784828186035,15377.532720565796
C3-C5-C10-C18-C20,21.0999995470047,13984,11456.128120422363,2472.7017879486084,15780.370712280273
C1-C4-C5-C9-C24,31.18000030517578,13990,11263.355016708374,2419.8498725891113,15832.140445709229
C2-C4-C8-C21-C24,22.830000519752502,13981,10946.140766143799,2418.423891067505,15540.07863998413
C6-C9-C10-C16-C21,46.05000019073486,13987,10967.427730560303,2401.228666305542,15429.139852523804
C2-C6-C9-C15-C16,22.7400004863739,13987,11195.058107376099,2453.855037689209,15578.701257705688
C4-C5-C6-C18-C23,35.49000024795532,13986,11353.89256477356,2441.861629486084,15755.392789840698
C3-C6-C8-C20-C21,37.09999918937683,13986,11459.822416305542,2437.891721725464,15854.419708251953
C3-C6-C7-C9-C19,51.889997720718384,13996,10793.922901153564,2283.944606781006,15610.85057258606
C5-C6-C9-C17-C18,29.109999537467957,13991,10939.654111862183,2400.65336227417,15376.239776611328
C4-C5-C6-C9-C23,36.410000920295715,13991,11017.717599868774,2407.755136489868,15576.636552810669
C1-C7-C9-C18-C19,17.54000037908554,13995,10967.753887176514,2359.6270084381104,15302.607774734497
C2-C5-C7-C8-C17,36.52999997138977,13991,11082.679033279419,2371.0336685180664,15684.717655181885
C1-C2-C3-C7-C23,46.50000035762787,13995,10884.997129440308,2402.1875858306885,15443.51053237915
C5-C6-C8-C19-C20,32.76999890804291,13986,10923.391819000244,2320.4987049102783,15602.936029434204
C2-C5-C6-C15-C18,22.08999991416931,13986,10964.720487594604,2354.4187545776367,15189.225196838379
C2-C3-C4-C20-C23,41.26000106334686,13984,11034.403085708618,2361.800193786621,15481.766700744629
C2-C3-C4-C22-C23,56.370002031326294,13985,10694.177865982056,2316.2004947662354,15107.133626937866
C1-C2-C7-C15-C17,30.219998955726624,13995,10854.090690612793,2360.219955444336,15213.717460632324
C1-C5-C10-C18-C23,23.019999265670776,13990,10998.323917388916,2312.2687339782715,15254.737377166748
C4-C6-C7-C18-C25,28.619998693466187,13986,10480.216026306152,2305.8273792266846,15265.378952026367
C1-C3-C5-C20-C24,31.99000060558319,13989,10764.889001846313,2353.6524772644043,15266.587018966675
C1-C4-C7-C10-C17,43.700000643730164,13990,10899.921417236328,2325.430154800415,15247.753143310547
C1-C6-C10-C17-C19,32.269999384880066,13991,10844.21420097351,2548.62642288208,14691.096067428589
C3-C8-C9-C10-C25,23.92999976873398,13991,10422.815799713135,2364.710569381714,14668.734788894653
C1-C5-C9-C22-C23,23.669999837875366,13995,10697.10659980774,2346.4558124542236,14969.388484954834
C1-C4-C9-C17-C25,28.540000319480896,13995,11064.680099487305,2393.1756019592285,15329.856634140015
C1-C2-C5-C15-C25,24.549999833106995,13995,10662.364721298218,2279.8497676849365,15048.59709739685
C3-C4-C5-C18-C20,31.450000405311584,13984,10978.655099868774,2367.753028869629,15304.855346679688
C4-C6-C7-C9-C17,22.360000014305115,13991,10683.625936508179,2322.5879669189453,15283.149480819702
C1-C3-C7-C9-C15,36.28999888896942,14000,10862.403869628906,2334.1126441955566,14859.85541343689
C2-C7-C8-C10-C19,30.169999599456787,13986,10962.685585021973,2311.530113220215,15218.611478805542
C3-C5-C9-C16-C24,19.939999282360077,13991,10490.210771560669,2313.732624053955,15079.14400100708
C5-C6-C9-C10-C19,36.62999868392944,13991,10743.49308013916,2295.9113121032715,15099.921941757202
C2-C9-C10-C18-C24,38.960000872612,13980,10598.409414291382,2356.422185897827,15132.73024559021
C1-C5-C10-C20-C23,33.16999971866608,13989,10638.405084609985,2273.376941680908,15020.263195037842
C1-C4-C10-C20-C23,32.109999656677246,13984,10796.885967254639,2294.816255569458,15090.526103973389
C1-C4-C5-C10-C15,39.5799994468689,13990,10758.224487304688,2284.8422527313232,15387.291669845581
C1-C5-C6-C9-C18,26.85999870300293,13991,10539.141654968262,2346.613883972168,14842.020034790039
C2-C3-C4-C8-C16,35.839998722076416,13982,10897.984743118286,2401.374578475952,15345.563173294067
C3-C4-C7-C8-C21,31.360000371932983,13991,10944.325923919678,2350.178003311157,15312.965393066406
C4-C6-C7-C8-C16,31.929999589920044,13983,10336.605787277222,2170.322895050049,14957.881212234497
C2-C4-C10-C17-C22,39.28999900817871,13980,10783.487319946289,2301.586151123047,14992.362022399902
C5-C7-C8-C16-C18,29.8799991607666,13987,27064.409255981445,17672.00493812561,31703.542947769165
C5-C6-C9-C22-C25,27.57999897003174,13991,11977.382898330688,2578.3019065856934,16152.323246002197
C2-C3-C4-C10-C24,28.259998559951782,13980,11799.40676689148,2520.7724571228027,16118.196964263916
C1-C6-C10-C18-C20,22.57000058889389,13980,11485.337734222412,2435.2786540985107,15871.608018875122
C3-C6-C7-C9-C21,38.78999948501587,13996,11369.013786315918,2416.9259071350098,15978.133201599121
C3-C5-C10-C22-C25,33.21000039577484,13990,11254.08148765564,2361.8476390838623,15937.296628952026
C2-C8-C10-C21-C24,33.89999866485596,13981,10783.954620361328,2358.6692810058594,15408.62512588501
C1-C3-C8-C16-C23,26.69999897480011,13992,11459.083080291748,2505.671739578247,15750.725507736206
C5-C9-C10-C16-C18,33.889999985694885,13986,11405.53617477417,2471.782445907593,16044.851779937744
C6-C8-C9-C18-C24,32.350000739097595,13982,11002.228260040283,2335.2818489074707,15596.639394760132
C3-C7-C9-C18-C20,23.62000048160553,13989,10325.26969909668,2443.2878494262695,14174.097537994385
C4-C7-C9-C15-C25,47.72999882698059,13995,10905.610084533691,2359.9555492401123,15665.644645690918
C2-C6-C7-C19-C23,15.790000557899475,13991,10826.336145401001,2341.280460357666,15256.826639175415
C5-C6-C8-C10-C22,34.34000015258789,13982,11209.910154342651,2382.737159729004,15745.057582855225
C2-C5-C9-C15-C16,29.679998755455017,13991,11186.743021011353,2423.901319503784,15638.830184936523
C3-C6-C10-C15-C24,13.259999454021454,13986,10768.144607543945,2421.7517375946045,15415.07863998413
C2-C6-C7-C17-C25,25.830000638961792,13991,10849.506616592407,2401.5512466430664,15084.750652313232
C4-C8-C9-C16-C21,18.18999946117401,13987,10989.84956741333,2395.5209255218506,15545.199394226074
C3-C4-C5-C21-C24,27.889999747276306,13990,11288.81573677063,2677.93607711792,15796.860456466675
C5-C7-C9-C19-C23,27.050000429153442,14000,10996.159553527832,2374.9330043792725,16279.707670211792
C4-C5-C8-C15-C17,51.270002126693726,13991,10629.61483001709,2228.1124591827393,15317.180395126343
C1-C2-C8-C18-C21,18.690000474452972,13986,10982.64765739441,2361.9906902313232,15283.553838729858
C2-C6-C8-C10-C17,31.51000142097473,13982,10811.810731887817,2368.180274963379,15995.965242385864
C1-C2-C5-C6-C22,30.730000138282776,13986,10728.477478027344,2406.2113761901855,15393.749713897705
C1-C5-C8-C18-C24,22.669999301433563,13986,10579.69355583191,2265.5982971191406,14924.53145980835
C1-C6-C10-C15-C16,36.46999895572662,13987,10941.935062408447,2330.8749198913574,15475.168704986572
C1-C3-C8-C15-C24,30.619999766349792,13991,10848.55604171753,2390.4013633728027,15332.90958404541
C1-C3-C10-C17-C18,30.090001225471497,13990,10555.61113357544,2306.2758445739746,15084.124565124512
C1-C2-C8-C20-C24,19.96999979019165,13980,10836.470365524292,2386.6817951202393,14980.6547164917
C5-C6-C9-C18-C20,11.559999734163284,13985,10675.592184066772,2317.3675537109375,15267.19880104065
C1-C2-C3-C16-C21,20.399999618530273,13991,10738.78288269043,2304.659843444824,15174.857378005981
C1-C5-C7-C8-C21,25.08000135421753,13996,10522.353887557983,2346.1968898773193,14767.757654190063
C1-C2-C4-C17-C20,27.12000012397766,13984,10960.470199584961,2275.7411003112793,15241.161584854126
C3-C5-C8-C9-C20,34.67000126838684,13990,10391.709089279175,2298.086166381836,15025.85482597351
C3-C6-C7-C17-C21,39.10000026226044,13996,10653.883218765259,2251.6307830810547,15258.608102798462
C1-C3-C7-C21-C25,24.140000343322754,14000,10771.18706703186,2343.8940048217773,14927.655220031738
C3-C4-C9-C10-C19,26.809999346733093,13990,11245.521783828735,2394.707202911377,15632.502317428589
C3-C5-C6-C18-C23,29.85999882221222,13991,10519.683837890625,2331.2926292419434,15059.003591537476
C6-C7-C10-C15-C18,36.68000102043152,13986,10654.993057250977,2319.298267364502,14977.760076522827
C4-C6-C9-C21-C24,19.62999999523163,13986,10716.005563735962,2297.1031665802,15045.611143112183
C1-C3-C5-C16-C21,39.899998903274536,13996,10508.957147598267,2241.2965297698975,15342.828035354614
C1-C2-C4-C18-C25,36.7000013589859,13985,11005.65505027771,2490.6258583068848,15268.19920539856
C3-C6-C9-C22-C23,36.46000027656555,13991,10906.241655349731,2373.108386993408,15324.15509223938
C3-C5-C7-C9-C24,35.29999852180481,13995,10996.848106384277,2331.678628921509,15316.345691680908
C2-C6-C7-C16-C23,31.310001015663147,13987,10635.97297668457,2277.193069458008,15349.786758422852
C3-C5-C7-C15-C20,39.68999981880188,13994,10429.338693618774,2324.4457244873047,14655.840396881104
C5-C6-C10-C15-C23,26.480001211166382,13991,9697.014331817627,2173.4750270843506,13955.722570419312
C1-C3-C6-C8-C19,65.6499981880188,13992,10910.549640655518,2367.8343296051025,15191.147089004517
C1-C5-C6-C15-C23,40.389999747276306,13996,10520.80750465393,2249.2871284484863,15070.30725479126
C1-C3-C5-C9-C21,30.259999632835388,14000,10449.650049209595,2220.414400100708,14780.088186264038
C3-C6-C8-C22-C23,28.909999132156372,13987,10632.195234298706,2383.7573528289795,15345.804929733276
C2-C3-C9-C16-C24,33.730000257492065,13986,10659.372806549072,2394.257068634033,15275.662183761597
C2-C6-C7-C16-C25,25.56999921798706,13987,10827.98147201538,2389.376163482666,14998.694896697998
C1-C2-C4-C9-C22,41.44999980926514,13985,10862.95771598816,2382.2784423828125,15432.826280593872
C7-C8-C9-C10-C19,29.100000858306885,13991,10626.134395599365,2386.160373687744,14857.806921005249
C2-C3-C10-C15-C16,32.580000162124634,13986,10991.636753082275,2372.8790283203125,15276.183366775513
C4-C8-C9-C10-C20,37.83999979496002,13980,30199.31983947754,20520.25270462036,34919.620752334595
C1-C6-C8-C9-C20,33.37000012397766,13986,11196.526288986206,2324.66197013855,16313.719511032104
C2-C4-C8-C16-C20,34.11000072956085,13976,11172.358751296997,2434.479236602783,15784.266233444214
C3-C7-C8-C10-C17,24.210000038146973,13991,11485.15510559082,2482.048749923706,16111.801862716675
C3-C6-C10-C19-C25,38.24000060558319,13991,11847.403287887573,2540.7655239105225,16530.150413513184
C3-C4-C9-C17-C20,35.01000106334686,13989,11169.299364089966,2379.6982765197754,15719.686031341553
C3-C4-C9-C22-C24,30.979999899864197,13985,11702.524900436401,2669.7230339050293,15937.46542930603
C1-C5-C10-C16-C25,31.520000100135803,13991,11295.809507369995,2461.740732192993,15942.88182258606
C2-C5-C8-C16-C18,23.360000550746918,13982,11382.724046707153,2473.2964038848877,15799.44896697998
C2-C6-C9-C15-C23,39.17999863624573,13991,11620.156049728394,2475.896120071411,15921.16093635559
C1-C5-C6-C8-C22,38.04999887943268,13987,11542.865991592407,2474.647283554077,16019.712924957275
C3-C5-C8-C22-C25,25.56999921798706,13991,11173.415184020996,2402.3451805114746,15860.849618911743
C5-C8-C9-C20-C21,14.730000495910645,13990,11466.739892959595,2509.6054077148438,15976.098775863647
C1-C6-C9-C23-C25,58.399999141693115,13996,11074.073791503906,2421.7300415039062,15908.506393432617
C2-C3-C7-C10-C17,25.200000405311584,13990,10706.716537475586,2294.528007507324,15488.109588623047
C1-C2-C3-C9-C17,33.10000002384186,13995,11558.104515075684,2448.4078884124756,15554.664134979248
C5-C7-C8-C16-C23,30.18999993801117,13992,11364.632368087769,2480.2205562591553,15825.988292694092
C3-C6-C8-C15-C16,20.489999651908875,13988,11459.991455078125,2405.679941177368,15904.78253364563
C3-C8-C10-C20-C25,15.639999508857727,13985,11471.947193145752,2508.1024169921875,15901.954174041748
C2-C5-C9-C15-C21,16.840000450611115,13995,10610.87942123413,2199.063777923584,15428.579807281494
C2-C3-C7-C19-C24,50.56999921798706,13990,11154.346227645874,2477.0827293395996,15519.127130508423
C1-C4-C6-C20-C22,43.75,13980,11217.149019241333,2435.034990310669,15737.407207489014
C4-C5-C6-C16-C18,23.579999804496765,13982,11084.180355072021,2403.380870819092,15466.433763504028
C5-C7-C10-C15-C16,23.250000178813934,13991,11278.146266937256,2443.403720855713,15719.089984893799
C2-C6-C7-C9-C17,34.65000092983246,13991,10727.601766586304,2364.788055419922,15395.906448364258
C3-C5-C7-C15-C19,38.2099986076355,14000,10727.719068527222,2296.295404434204,15374.786853790283
C2-C5-C9-C17-C22,24.42000061273575,13990,10967.91934967041,2429.6915531158447,15289.150953292847
C2-C3-C7-C15-C21,32.710000872612,13995,11029.078483581543,2392.556667327881,15636.519432067871
C6-C7-C8-C10-C25,22.630000114440918,13987,10962.99958229065,2424.278497695923,15413.425207138062
C2-C6-C8-C15-C25,28.859999775886536,13987,10165.677309036255,2406.8610668182373,13842.264413833618
C1-C2-C3-C19-C23,21.699999272823334,13995,10532.382011413574,2276.951789855957,14839.396238327026
C1-C3-C4-C10-C25,20.479999482631683,13990,10761.321306228638,2369.7967529296875,15356.741905212402
C1-C2-C8-C10-C25,40.18000066280365,13986,10913.438320159912,2339.216947555542,15107.05852508545
C1-C2-C3-C17-C18,31.859999895095825,13990,10732.831239700317,2332.594633102417,15287.896394729614
C3-C4-C5-C10-C18,20.37999927997589,13985,10703.004837036133,2288.311004638672,15290.385723114014
C2-C6-C8-C19-C24,42.12000072002411,13982,10922.035932540894,2316.450595855713,15253.486156463623
C6-C7-C9-C16-C23,28.83000075817108,13992,10536.402225494385,2226.3314723968506,15188.039302825928
C2-C7-C10-C18-C25,11.699999868869781,13985,10832.085847854614,2312.5221729278564,15104.567527770996
C3-C4-C9-C10-C23,40.549999475479126,13990,11098.168849945068,2356.387138366699,15475.341081619263
C6-C9-C10-C18-C24,21.369999647140503,13981,10665.422439575195,2307.6155185699463,15078.635692596436
C3-C4-C6-C15-C21,41.850000619888306,13991,10970.883131027222,2410.1402759552,15340.583562850952
C1-C2-C5-C9-C25,38.749998807907104,13995,10779.796123504639,2381.7086219787598,15306.954860687256
C4-C7-C9-C24-C25,26.06000006198883,13990,10735.390901565552,2352.01096534729,15197.511672973633
C1-C3-C10-C20-C22,21.570000052452087,13984,11084.8388671875,2321.4023113250732,15318.267345428467
C1-C4-C10-C19-C25,33.84999930858612,13990,10671.627283096313,2369.027614593506,15228.413581848145
C1-C3-C7-C8-C17,38.690000772476196,13996,10756.478309631348,2306.6859245300293,15108.937978744507
C7-C8-C9-C10-C24,46.23999893665314,13986,10800.748348236084,2281.038999557495,15060.506582260132
C2-C4-C9-C20-C23,33.30000042915344,13984,10518.946170806885,2300.621509552002,15299.147367477417
C3-C4-C8-C15-C17,53.82999777793884,13991,10896.64888381958,2377.6464462280273,15357.42211341858
C5-C8-C10-C16-C24,25.7999986410141,13982,11020.487070083618,2393.28932762146,15410.428524017334
C1-C6-C9-C17-C21,31.110000610351562,13996,10957.862854003906,2378.1661987304688,15191.83897972107
C5-C6-C10-C23-C24,43.6599999666214,13986,10585.581541061401,2228.749990463257,15501.440525054932
C3-C8-C9-C23-C24,16.750000417232513,13991,10866.530179977417,2416.6786670684814,15197.113275527954
C3-C8-C10-C23-C25,32.589998841285706,13991,10888.559818267822,2311.281204223633,15268.820524215698
C3-C6-C10-C15-C20,41.49999916553497,13985,11006.57868385315,2346.1270332336426,15343.66250038147
C3-C5-C7-C22-C24,27.61000096797943,13990,10745.905637741089,2246.0033893585205,15580.560684204102
C4-C5-C6-C21-C24,27.320000529289246,13986,10763.42511177063,2367.136001586914,15289.217710494995
C1-C2-C4-C19-C24,36.01999878883362,13985,11001.834630966187,2375.128984451294,15492.249727249146
C5-C9-C10-C17-C25,21.75000011920929,13995,10885.996103286743,2351.91011428833,15157.588958740234
C2-C4-C8-C9-C23,35.31000018119812,13986,11025.560855865479,2381.192445755005,15436.947584152222
C2-C3-C8-C24-C25,37.02000081539154,13986,10812.901973724365,2557.5568675994873,15493.51954460144
C3-C8-C9-C21-C23,43.18000078201294,13996,10698.544263839722,2306.6718578338623,15196.089267730713
C4-C5-C9-C18-C20,31.290000677108765,13984,10858.611345291138,2373.213768005371,15149.701595306396
C1-C2-C9-C16-C23,25.42000114917755,13991,10909.823894500732,2384.17387008667,15342.480659484863
C6-C7-C8-C16-C18,29.06000018119812,13983,11382.864713668823,2626.8630027770996,37118.68619918823
C3-C6-C7-C15-C25,25.209999084472656,13996,12245.562076568604,2629.39715385437,16959.147691726685
C2-C5-C8-C16-C22,33.53999853134155,13982,11808.651208877563,2544.3551540374756,16751.294374465942
C3-C4-C6-C20-C22,24.740000069141388,13980,11457.663297653198,2549.4892597198486,16150.10929107666
C6-C8-C10-C24-C25,25.360000133514404,13982,11182.727098464966,2324.244499206543,16092.703580856323
C1-C2-C6-C7-C19,29.64000105857849,13991,11530.054569244385,2516.0717964172363,15959.980010986328
C2-C4-C9-C15-C19,45.159998536109924,13990,11522.19033241272,2540.438413619995,15881.359815597534
C1-C7-C10-C17-C19,37.27999925613403,13995,11486.303091049194,2443.575620651245,16192.911863327026
C7-C9-C10-C17-C20,30.149999260902405,13989,11391.998767852783,2503.00931930542,15732.29718208313
C2-C4-C7-C19-C24,34.16000008583069,13985,11944.91958618164,2522.4251747131348,16257.460594177246
C1-C7-C8-C17-C20,25.549998879432678,13990,11377.312660217285,2506.1540603637695,16007.026195526123
C2-C4-C7-C16-C24,27.59999930858612,13981,10465.436935424805,2334.8097801208496,14606.087684631348
C5-C7-C10-C17-C25,22.120000422000885,13995,10326.546430587769,2254.4639110565186,14718.52970123291
C2-C4-C7-C17-C22,40.99000096321106,13985,11396.299600601196,2635.711431503296,16122.734546661377
C1-C4-C8-C18-C24,41.96999967098236,13981,10952.565670013428,2389.6758556365967,15612.07628250122
C5-C6-C7-C9-C19,49.219998717308044,13996,11558.12382698059,2467.849016189575,15787.044525146484
C4-C7-C8-C17-C25,38.920000195503235,13991,11475.636720657349,2395.883798599243,15912.262916564941
C4-C6-C8-C15-C18,27.340000867843628,13982,11156.900644302368,2460.444211959839,15772.51148223877
C3-C5-C6-C15-C25,34.92000102996826,13996,10953.78589630127,2366.607189178467,15420.2299118042
C3-C4-C6-C17-C25,27.390000224113464,13991,11183.878660202026,2447.3814964294434,15811.865091323853
C1-C2-C4-C9-C18,37.36000061035156,13985,11370.863199234009,2456.2835693359375,15966.033697128296
C4-C7-C8-C16-C17,51.829999685287476,13987,11179.865598678589,2478.1200885772705,15620.659351348877
C1-C4-C7-C15-C21,36.480000615119934,13995,11456.629037857056,2469.8641300201416,15651.049375534058
C2-C8-C9-C21-C22,37.81000077724457,13986,11080.172300338745,2444.8752403259277,15806.063175201416
C2-C4-C5-C9-C15,33.75000059604645,13990,11260.339260101318,2463.933229446411,15866.40214920044
C2-C6-C10-C18-C23,33.61000120639801,13981,11170.575618743896,2386.4691257476807,15602.760791778564
C3-C5-C9-C16-C20,21.10999971628189,13990,10942.675828933716,2324.6946334838867,15751.380681991577
C2-C5-C9-C15-C20,24.369999766349792,13989,11044.926166534424,2454.3848037719727,15358.585596084595
C1-C7-C9-C10-C18,41.4900004863739,13990,11212.780952453613,2434.2434406280518,15496.556520462036
C2-C6-C9-C23-C24,36.84000074863434,13986,11069.671869277954,2424.726724624634,15431.63776397705
C2-C5-C7-C17-C19,41.01000130176544,13995,10588.79566192627,2302.173376083374,15190.996170043945
C4-C6-C8-C9-C23,39.169999957084656,13987,11256.85739517212,2446.941614151001,15630.279779434204
C1-C5-C9-C17-C18,11.93000003695488,13995,11274.204730987549,2447.407007217407,15649.510383605957
C3-C5-C7-C20-C24,24.959999322891235,13989,10941.862344741821,2372.4985122680664,15599.461317062378
C4-C8-C10-C17-C21,17.45000034570694,13986,11019.58966255188,2378.0558109283447,15179.105520248413
