,Unnamed: 0,Combination,C1_DataVolume(MB),C1_FeatureCount,C1_Accuracy(%),C1_Latency(ms),C1_Label0,C1_Label1,C1_Label2,C1_Label3,C1_Label4,C1_Label5,C1_Label6,C1_Label7,C1_Label8,C1_Label9,C2_DataVolume(MB),C2_FeatureCount,C2_Accuracy(%),C2_Latency(ms),C2_Label0,C2_Label1,C2_Label2,C2_Label3,C2_Label4,C2_Label5,C2_Label6,C2_Label7,C2_Label8,C2_Label9,C3_DataVolume(MB),C3_FeatureCount,C3_Accuracy(%),C3_Latency(ms),C3_Label0,C3_Label1,C3_Label2,C3_Label3,C3_Label4,C3_Label5,C3_Label6,C3_Label7,C3_Label8,C3_Label9,C4_DataVolume(MB),C4_FeatureCount,C4_Accuracy(%),C4_Latency(ms),C4_Label0,C4_Label1,C4_Label2,C4_Label3,C4_Label4,C4_Label5,C4_Label6,C4_Label7,C4_Label8,C4_Label9,C5_DataVolume(MB),C5_FeatureCount,C5_Accuracy(%),C5_Latency(ms),C5_Label0,C5_Label1,C5_Label2,C5_Label3,C5_Label4,C5_Label5,C5_Label6,C5_Label7,C5_Label8,C5_Label9,Global_Accuracy(%),Global_DataVolume,Global_Latency_Sum(ms),Global_RoundTime_Max(ms),Combo_List,Old_Combination,New_Combination,Old_Length,_set,_key,normalized_combinations
6625,14050,C1-C2-C3-C6,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,83.078,13983.0,14758.670000000002,2971.99,0.0,C1-C2-C3-C6,C1-C2-C3-C6-C18,4,"frozenset({1, 2, 3, 6, 18})","(1, 2, 3, 6, 18)","1,2,3,6,18"
5266,12691,C4-C7-C9,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,84.11200000000001,13983.0,14994.06,3195.43,0.0,C4-C7-C9,C4-C7-C9-C20-C22,3,"frozenset({4, 7, 9, 20, 22})","(4, 7, 9, 20, 22)","4,7,9,20,22"
706,8131,C1-C3-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,93.326,13995.0,14817.64,2971.99,0.0,C1-C3-C8,C1-C3-C8-C21-C23,3,"frozenset({1, 3, 8, 21, 23})","(1, 3, 8, 21, 23)","1,3,8,21,23"
4240,11665,C3-C6-C9,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.81199999999998,13993.0,14772.09,2970.94,0.0,C3-C6-C9,C3-C6-C9-C15-C21,3,"frozenset({3, 6, 9, 15, 21})","(3, 6, 9, 15, 21)","3,6,9,15,21"
4395,11820,C3-C7-C8,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,86.864,13985.0,14765.6,2970.94,0.0,C3-C7-C8,C3-C7-C8-C22-C24,3,"frozenset({3, 7, 8, 22, 24})","(3, 7, 8, 22, 24)","3,7,8,22,24"
1729,9154,C1-C7-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,91.032,14000.0,14762.469999999998,2971.99,0.0,C1-C7-C9,C1-C7-C9-C17-C23,3,"frozenset({1, 7, 9, 17, 23})","(1, 7, 9, 17, 23)","1,7,9,17,23"
3480,10905,C2-C9-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,87.262,13979.0,14753.02,2964.83,0.0,C2-C9-C10,C2-C9-C10-C16-C22,3,"frozenset({2, 9, 10, 16, 22})","(2, 9, 10, 16, 22)","2,9,10,16,22"
3869,11294,C3-C5-C6,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,84.728,13988.0,14858.48,3085.44,0.0,C3-C5-C6,C3-C5-C6-C17-C18,3,"frozenset({3, 5, 6, 17, 18})","(3, 5, 6, 17, 18)","3,5,6,17,18"
1438,8863,C1-C6-C7,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,82.276,13989.0,14720.47,2971.99,0.0,C1-C6-C7,C1-C6-C7-C15-C24,3,"frozenset({1, 6, 7, 15, 24})","(1, 6, 7, 15, 24)","1,6,7,15,24"
696,8121,C1-C3-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,94.48,2944.29,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,92.308,13989.0,14805.81,2971.99,0.0,C1-C3-C8,C1-C3-C8-C19-C22,3,"frozenset({1, 3, 8, 19, 22})","(1, 3, 8, 19, 22)","1,3,8,19,22"
1103,8528,C1-C4-C10,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.48,2944.29,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,89.104,13989.0,14725.07,2971.99,0.0,C1-C4-C10,C1-C4-C10-C15-C19,3,"frozenset({1, 4, 10, 15, 19})","(1, 4, 10, 15, 19)","1,4,10,15,19"
473,7898,C1-C3-C4,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,88.64399999999999,13989.0,14733.66,2971.99,0.0,C1-C3-C4,C1-C3-C4-C18-C25,3,"frozenset({1, 3, 4, 18, 25})","(1, 3, 4, 18, 25)","1,3,4,18,25"
379,7804,C1-C2-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,88.202,13989.0,14799.61,2971.99,0.0,C1-C2-C9,C1-C2-C9-C22-C23,3,"frozenset({1, 2, 9, 22, 23})","(1, 2, 9, 22, 23)","1,2,9,22,23"
7789,15214,C2-C4-C5-C9,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,81.928,13984.0,14866.07,3085.44,0.0,C2-C4-C5-C9,C2-C4-C5-C9-C16,4,"frozenset({2, 4, 5, 9, 16})","(2, 4, 5, 9, 16)","2,4,5,9,16"
5215,12640,C4-C7-C8,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,86.622,13983.0,14757.81,2967.08,0.0,C4-C7-C8,C4-C7-C8-C21-C22,3,"frozenset({4, 7, 8, 21, 22})","(4, 7, 8, 21, 22)","4,7,8,21,22"
7219,14644,C1-C4-C6-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,81.98400000000001,13982.0,14732.94,2971.99,0.0,C1-C4-C6-C9,C1-C4-C6-C9-C18,4,"frozenset({1, 4, 6, 9, 18})","(1, 4, 6, 9, 18)","1,4,6,9,18"
2620,10045,C2-C4-C9,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,94.48,2944.29,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.694,13989.0,14751.1,2967.08,0.0,C2-C4-C9,C2-C4-C9-C19-C21,3,"frozenset({2, 4, 9, 19, 21})","(2, 4, 9, 19, 21)","2,4,9,19,21"
6921,14346,C1-C3-C4-C6,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,82.312,13987.0,14740.16,2971.99,0.0,C1-C3-C4-C6,C1-C3-C4-C6-C17,4,"frozenset({1, 3, 4, 6, 17})","(1, 3, 4, 6, 17)","1,3,4,6,17"
6827,14252,C1-C2-C6-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,81.894,13982.0,14778.54,2971.99,0.0,C1-C2-C6-C9,C1-C2-C6-C9-C22,4,"frozenset({1, 2, 6, 9, 22})","(1, 2, 6, 9, 22)","1,2,6,9,22"
3428,10853,C2-C8-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,89.064,13980.0,14704.53,2953.76,0.0,C2-C8-C10,C2-C8-C10-C16-C25,3,"frozenset({2, 8, 10, 16, 25})","(2, 8, 10, 16, 25)","2,8,10,16,25"
3918,11343,C3-C5-C7,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,87.494,13990.0,15134.04,3195.43,0.0,C3-C5-C7,C3-C5-C7-C16-C20,3,"frozenset({3, 5, 7, 16, 20})","(3, 5, 7, 16, 20)","3,5,7,16,20"
381,7806,C1-C2-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,88.164,13989.0,14769.98,2971.99,0.0,C1-C2-C9,C1-C2-C9-C22-C25,3,"frozenset({1, 2, 9, 22, 25})","(1, 2, 9, 22, 25)","1,2,9,22,25"
1978,9403,C1-C9-C10,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,92.774,13995.0,14750.13,2971.99,0.0,C1-C9-C10,C1-C9-C10-C23-C25,3,"frozenset({1, 9, 10, 23, 25})","(1, 9, 10, 23, 25)","1,9,10,23,25"
1803,9228,C1-C7-C10,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,87.07600000000001,13986.0,14981.86,3195.43,0.0,C1-C7-C10,C1-C7-C10-C20-C24,3,"frozenset({1, 7, 10, 20, 24})","(1, 7, 10, 20, 24)","1,7,10,20,24"
1608,9033,C1-C6-C10,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,85.47200000000001,13978.0,14979.49,3195.43,0.0,C1-C6-C10,C1-C6-C10-C16-C20,3,"frozenset({1, 6, 10, 16, 20})","(1, 6, 10, 16, 20)","1,6,10,16,20"
5566,12991,C5-C6-C8,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,84.822,13978.0,14848.58,3085.44,0.0,C5-C6-C8,C5-C6-C8-C16-C18,3,"frozenset({5, 6, 8, 16, 18})","(5, 6, 8, 16, 18)","5,6,8,16,18"
2389,9814,C2-C4-C5,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,83.434,13989.0,14851.0,3085.44,0.0,C2-C4-C5,C2-C4-C5-C17-C23,3,"frozenset({2, 4, 5, 17, 23})","(2, 4, 5, 17, 23)","2,4,5,17,23"
1513,8938,C1-C6-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,85.92999999999999,13978.0,14989.66,3195.43,0.0,C1-C6-C8,C1-C6-C8-C18-C20,3,"frozenset({1, 6, 8, 18, 20})","(1, 6, 8, 18, 20)","1,6,8,18,20"
6513,13938,C7-C9-C10,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,89.744,13989.0,14739.81,2964.83,0.0,C7-C9-C10,C7-C9-C10-C17-C22,3,"frozenset({7, 9, 10, 17, 22})","(7, 9, 10, 17, 22)","7,9,10,17,22"
58,7483,C1-C2-C4,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.48,2944.29,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.466,13989.0,14733.96,2971.99,0.0,C1-C2-C4,C1-C2-C4-C15-C19,3,"frozenset({1, 2, 4, 15, 19})","(1, 2, 4, 15, 19)","1,2,4,15,19"
3100,10525,C2-C6-C9,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.48,2944.29,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,82.64200000000001,13988.0,14719.63,2961.66,0.0,C2-C6-C9,C2-C6-C9-C17-C19,3,"frozenset({2, 6, 9, 17, 19})","(2, 6, 9, 17, 19)","2,6,9,17,19"
2436,9861,C2-C4-C6,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,78.70599999999999,13977.0,14705.64,2953.87,0.0,C2-C4-C6,C2-C4-C6-C16-C23,3,"frozenset({2, 4, 6, 16, 23})","(2, 4, 6, 16, 23)","2,4,6,16,23"
